recall_id,study_id,period,survey_type,location_id,location_type,site_id,household_id,HPD,HDI,REM,FCI,education,num_participants,num_ame,days,mdays,consumption,frequency,quantity
1617,10,2,1,155,1,171,62776,15.226,0.619,452.1916824,8787.41402,1,9,9,1,324,1,0.222222222,0.244
1618,10,2,1,155,1,171,62777,15.226,0.619,452.1916824,8787.41402,1,6,5,1,332,1,0.237951807,0.364
1619,10,2,1,155,1,171,62777,15.226,0.619,452.1916824,8787.41402,1,6,5,1,332,0,0.237951807,0
1620,10,2,1,155,1,171,62777,15.226,0.619,452.1916824,8787.41402,1,6,5,1,332,0,0.237951807,0
1621,10,2,1,155,1,171,62778,15.226,0.619,452.1916824,8787.41402,4,6,6,1,327,0,0.195718654,0
1622,10,2,1,155,1,171,62778,15.226,0.619,452.1916824,8787.41402,4,6,6,1,327,0,0.195718654,0
1623,10,2,1,155,1,171,62778,15.226,0.619,452.1916824,8787.41402,4,6,6,1,327,0,0.195718654,0
1624,10,2,1,155,1,171,62779,15.226,0.619,452.1916824,8787.41402,4,7,7,1,363,0,0.203856749,0
1625,10,2,1,155,1,171,62779,15.226,0.619,452.1916824,8787.41402,4,7,7,1,363,1,0.203856749,0.413
1626,10,2,1,155,1,171,62779,15.226,0.619,452.1916824,8787.41402,4,7,7,1,363,0,0.203856749,0
1627,10,2,1,155,1,171,62779,15.226,0.619,452.1916824,8787.41402,4,7,7,1,363,1,0.203856749,0.284
1628,10,2,1,155,1,171,62779,15.226,0.619,452.1916824,8787.41402,4,7,7,1,363,0,0.203856749,0
1629,10,2,1,155,1,171,62781,15.226,0.619,452.1916824,8787.41402,4,6,5,1,361,0,0.149584488,0
1630,10,2,1,155,1,171,62781,15.226,0.619,452.1916824,8787.41402,4,6,5,1,361,0,0.149584488,0
1631,10,2,1,155,1,171,62781,15.226,0.619,452.1916824,8787.41402,4,6,5,1,361,0,0.149584488,0
1632,10,2,1,155,1,171,62781,15.226,0.619,452.1916824,8787.41402,4,6,5,1,361,0,0.149584488,0
1633,10,2,1,155,1,171,62782,15.226,0.619,452.1916824,8787.41402,1,4,4,1,358,0,0.142458101,0
1634,10,2,1,155,1,171,62782,15.226,0.619,452.1916824,8787.41402,1,4,4,1,358,0,0.142458101,0
1635,10,2,1,155,1,171,62783,15.226,0.619,452.1916824,8787.41402,4,3,3,1,362,0,0.129834254,0
1636,10,2,1,155,1,171,62783,15.226,0.619,452.1916824,8787.41402,4,3,3,1,362,0,0.129834254,0
1637,10,2,1,155,1,171,62783,15.226,0.619,452.1916824,8787.41402,4,3,3,1,362,0,0.129834254,0
1638,10,2,1,155,1,171,62783,15.226,0.619,452.1916824,8787.41402,4,3,3,1,362,0,0.129834254,0
1639,10,2,1,155,1,171,62783,15.226,0.619,452.1916824,8787.41402,4,3,3,1,362,0,0.129834254,0
1640,10,2,1,155,1,171,62783,15.226,0.619,452.1916824,8787.41402,4,3,3,1,362,0,0.129834254,0
1641,10,2,1,155,1,171,62784,15.226,0.619,452.1916824,8787.41402,4,6,5,1,363,0,0.140495868,0
1642,10,2,1,155,1,171,62784,15.226,0.619,452.1916824,8787.41402,4,6,5,1,363,0,0.140495868,0
1643,10,2,1,155,1,171,62784,15.226,0.619,452.1916824,8787.41402,4,6,5,1,363,0,0.140495868,0
1644,10,2,1,155,1,171,62785,15.226,0.619,452.1916824,8787.41402,4,7,6,1,360,0,0.258333333,0
1645,10,2,1,155,1,171,62785,15.226,0.619,452.1916824,8787.41402,4,7,6,1,360,0,0.258333333,0
1646,10,2,1,155,1,171,62785,15.226,0.619,452.1916824,8787.41402,4,7,6,1,360,0,0.258333333,0
1647,10,2,1,155,1,171,62786,15.226,0.619,452.1916824,8787.41402,1,5,5,1,362,0,0.069060773,0
1648,10,2,1,155,1,171,62786,15.226,0.619,452.1916824,8787.41402,1,5,5,1,362,0,0.069060773,0
1649,10,2,1,155,1,171,62787,15.226,0.619,452.1916824,8787.41402,4,4,4,1,362,0,0.14640884,0
1650,10,2,1,155,1,171,62787,15.226,0.619,452.1916824,8787.41402,4,4,4,1,362,0,0.14640884,0
1651,10,2,1,155,1,171,62787,15.226,0.619,452.1916824,8787.41402,4,4,4,1,362,0,0.14640884,0
1652,10,2,1,155,1,171,62787,15.226,0.619,452.1916824,8787.41402,4,4,4,1,362,0,0.14640884,0
1653,10,2,1,155,1,171,62788,15.226,0.619,452.1916824,8787.41402,4,6,5,1,362,1,0.279005525,0.163
1654,10,2,1,155,1,171,62788,15.226,0.619,452.1916824,8787.41402,4,6,5,1,362,0,0.279005525,0
1655,10,2,1,155,1,171,62788,15.226,0.619,452.1916824,8787.41402,4,6,5,1,362,0,0.279005525,0
1656,10,2,1,155,1,171,62789,15.226,0.619,452.1916824,8787.41402,4,6,6,1,362,0,0.121546961,0
1657,10,2,1,155,1,171,62789,15.226,0.619,452.1916824,8787.41402,4,6,6,1,362,0,0.121546961,0
1658,10,2,1,155,1,171,62789,15.226,0.619,452.1916824,8787.41402,4,6,6,1,362,0,0.121546961,0
1659,10,2,6,194,1,211,63635,3.548,0.52,597.9280258,9258.980913,1,-8,NA,1,1,1,0.14,-1
1660,10,2,6,198,1,215,63672,3.564,0.52,711.8496177,9204.457568,4,-8,NA,1,1,1,0.14,-1
1661,10,2,2,249,1,287,66099,0.283276689,0.622,1129.461052,7965.246344,1,6,5.16,1,2,0,0,0
1662,10,2,2,243,2,279,66140,2.380298626,0.622,837.4585541,6225.131179,2,4,1,1,2,0,0,0
1663,10,2,2,242,1,278,66210,0.265221554,0.622,1034.574428,6223.580247,1,7,3.41,1,2,0,0,0
1664,10,2,2,242,1,278,66320,0.265221554,0.622,1034.574428,6223.580247,4,7,5.82,1,2,0,0,0
1665,10,2,2,239,1,275,66514,0.258978415,0.622,1106.016203,6224.178413,1,5,2.72,1,2,0,0,0
1666,10,2,2,244,1,280,66563,0.4534572,0.622,1066.96211,6223.765639,1,6,4.5,1,2,0,0,0
1667,10,2,2,6,2,281,66584,11.1651033,0.658,488.4736392,6221.658907,5,4,4.63,1,2,0,0,0
1668,10,2,2,1,3,282,66604,155.5704601,0.74,172.8959831,6223.707428,6,7,4.86,1,2,0,0.5,0
1669,10,2,2,1,3,282,66623,155.5704601,0.74,172.8959831,6223.707428,6,3,2.82,1,2,0,0,0
1670,10,2,2,1,3,282,66646,155.5704601,0.74,172.8959831,6223.707428,6,1,1,1,2,0,0,0
1671,10,2,2,1,3,282,66660,155.5704601,0.74,172.8959831,6223.707428,6,3,2.38,1,2,0,0,0
